VDD18
23;4D118BC04EBB37038D3EE2602D48E4BC;18.05.2018;09:56:27;92;VDD18;-;Spur3;3;-;-;-;-;-;
24;7B2263DF761E71377FAA7CE145992E7C;18.05.2018;09:56:37;91;VDD18;-;Spur3;3;-;-;-;-;-;
25;84AD887686C5019D453851A2E08C0FBF;18.05.2018;09:56:46;74;VDD18;-;Spur3;3;-;-;-;-;-;
26;D126708B8FCF252C9F2EDA67A55D0C35;18.05.2018;09:56:49;96;VDD18;-;Spur3;3;-;-;-;-;-;
27;A03456258BFC566FB44A98E60719061C;18.05.2018;09:56:51;96;VDD18;-;Spur3;3;-;-;-;-;-;
28;0329C9E9FC0F510C269FA11912021509;18.05.2018;09:57:02;94;VDD18;-;Spur3;3;-;-;-;-;-;
29;BBAB42B434AE3B681F3BBE41D1842E25;18.05.2018;09:57:10;92;VDD18;-;Spur3;3;-;-;-;-;-;
30;9C58DD68263D407B0B9A25AD082936D4;18.05.2018;09:57:14;98;VDD18;-;Spur3;3;-;-;-;-;-;
31;60EB2E1E88E91C6E170EC47C80EE1785;18.05.2018;09:57:24;93;VDD18;-;Spur3;3;-;-;-;-;-;
32;66B1634E465AA1CAA914786066D03EA6;18.05.2018;09:57:31;93;VDD18;-;Spur3;3;-;-;-;-;-;
33;AEA19BD33EA463B6B19ED55EE62E6CB4;18.05.2018;09:57:39;95;VDD18;-;Spur3;3;-;-;-;-;-;
34;4B482407CE9DCEE76826B0244B97D9CE;18.05.2018;09:57:46;95;VDD18;-;Spur3;3;-;-;-;-;-;
35;6521C0540A34CA2DF0B76FC3D847373B;18.05.2018;09:57:54;92;VDD18;-;Spur3;3;-;-;-;-;-;
36;23F8E6F776DF717CCBE560553AB37F58;18.05.2018;09:57:57;91;VDD18;-;Spur3;3;-;-;-;-;-;
37;CE64524439A8708184D40F1653923246;18.05.2018;09:58:04;93;VDD18;-;Spur3;3;-;-;-;-;-;
38;ADF765B6FF1FDE5BAE1E2EE9E827D3B4;18.05.2018;09:58:06;97;VDD18;-;Spur3;3;-;-;-;-;-;
39;060A89AA182C866760D789F9CF0F2AA8;18.05.2018;09:58:16;90;VDD18;-;Spur3;3;-;-;-;-;-;
40;B9D5F6C09525B5E8EFABF39E962FD191;18.05.2018;09:58:21;94;VDD18;-;Spur3;3;-;-;-;-;-;
41;ECEF6242FC86944B4858848FBA00425D;18.05.2018;09:58:25;98;VDD18;-;Spur3;3;-;-;-;-;-;
42;DC82A784D65EF987B068165392F8726B;18.05.2018;09:58:26;94;VDD18;-;Spur3;3;-;-;-;-;-;
43;C160C3BFD5691A81B2E131D3B146CBEB;18.05.2018;09:58:30;96;VDD18;-;Spur3;3;-;-;-;-;-;
44;029DDE59524EB43F8ECB2CFAB1E9CB7A;18.05.2018;09:58:38;84;VDD18;-;Spur3;3;-;-;-;-;-;
45;8312ED68BB6B50F2089B5BAC30FFEBFC;18.05.2018;09:58:51;96;VDD18;-;Spur3;3;-;-;-;-;-;
46;D1BEC92A98B2BC4C053834428D7935E9;18.05.2018;09:58:55;96;VDD18;-;Spur3;3;-;-;-;-;-;
47;12950063C1A775F585205E86EB595A02;18.05.2018;09:59:18;98;VDD18;-;Spur3;3;-;-;-;-;-;
48;BEC28D8536A6191EE6679F67E3E9F4EC;18.05.2018;09:59:20;96;VDD18;-;Spur3;3;-;-;-;-;-;
49;F003128D5F8A3B2F04756E12292DDEBF;18.05.2018;09:59:23;93;VDD18;-;Spur3;3;-;-;-;-;-;
50;89E07E0169B50775F13EC3D30B194180;18.05.2018;09:59:31;96;VDD18;-;Spur3;3;-;-;-;-;-;
51;D581E36A340353291D0F5A004867AC4B;18.05.2018;09:59:43;96;VDD18;-;Spur3;3;-;-;-;-;-;
52;5DD4B9C113D51D45C56A5C299B636492;18.05.2018;09:59:47;95;VDD18;-;Spur3;3;-;-;-;-;-;
53;5218A547FE94166B175CAC1F9ED0E2E0;18.05.2018;09:59:58;93;VDD18;-;Spur3;3;-;-;-;-;-;
54;1CEAB3E5C39508904454BF8B5C986AAC;18.05.2018;10:00:00;95;VDD18;-;Spur3;3;-;-;-;-;-;
55;9D98E92AC0DC58C20B88A0C976DD1266;18.05.2018;10:00:07;86;VDD18;-;Spur3;3;-;-;-;-;-;
56;287BD012C330ACA50CD4A55561BA04DC;18.05.2018;10:00:17;84;VDD18;-;Spur3;3;-;-;-;-;-;
57;7B1AABF7337041A8968F48C9CD23A294;18.05.2018;10:00:24;97;VDD18;-;Spur3;3;-;-;-;-;-;
58;8B886DBCDD28A6D9F56DF765AA459B8C;18.05.2018;10:00:26;93;VDD18;-;Spur3;3;-;-;-;-;-;
59;FA90D484C2F5BBE094E9D246E230F812;18.05.2018;10:00:29;93;VDD18;-;Spur3;3;-;-;-;-;-;
60;247C80A07B486F5721EC5AB7874D8275;18.05.2018;10:00:37;97;VDD18;-;Spur3;3;-;-;-;-;-;
61;D5FB193871C8EAC16843D68664044D03;18.05.2018;10:00:39;89;VDD18;-;Spur3;3;-;-;-;-;-;
62;1F8556FBFB9FAFD8DB1FC14E70C3704E;18.05.2018;10:01:01;96;VDD18;-;Spur3;3;-;-;-;-;-;
63;5931CAD69150728BDA76F4CACF4ED6B0;18.05.2018;10:01:04;95;VDD18;-;Spur3;3;-;-;-;-;-;
64;249510FFED5F3BD514CCB8BD859C72DB;18.05.2018;10:01:07;93;VDD18;-;Spur3;3;-;-;-;-;-;
65;5A3812FE56C6F92F1F9BE64640D7C620;18.05.2018;10:01:09;95;VDD18;-;Spur3;3;-;-;-;-;-;
66;CAAC410A0D5847648F19788D076120E5;18.05.2018;10:01:21;96;VDD18;-;Spur3;3;-;-;-;-;-;
67;BC8587A28B51BABA2F9A5FC154159909;18.05.2018;10:01:27;94;VDD18;-;Spur3;3;-;-;-;-;-;
68;FB2D3E9E1ED719CF77E9BE116574F13D;18.05.2018;10:01:29;96;VDD18;-;Spur3;3;-;-;-;-;-;
69;9B9A3095CB3B997671ED53F19E6149F5;18.05.2018;10:01:31;96;VDD18;-;Spur3;3;-;-;-;-;-;
70;8A65855E75E967CBFF9A3F80DD9FAB23;18.05.2018;10:01:42;96;VDD18;-;Spur3;3;-;-;-;-;-;
71;E19F58DD0C456EB7AE5462C86DA6B22B;18.05.2018;10:01:44;92;VDD18;-;Spur3;3;-;-;-;-;-;
72;A4A4A2514B0810AD1491B1E217278DF5;18.05.2018;10:01:50;95;VDD18;-;Spur3;3;-;-;-;-;-;
73;25097F387B44CAAB82AB40656A303C56;18.05.2018;10:01:54;97;VDD18;-;Spur3;3;-;-;-;-;-;
74;D342663C15E0161E3455B7DD1F049C17;18.05.2018;10:01:55;95;VDD18;-;Spur3;3;-;-;-;-;-;
75;A4891EE5443ADA2F8A4066AE9BC920B0;18.05.2018;10:01:56;95;VDD18;-;Spur3;3;-;-;-;-;-;
76;035E2C1065CF2DD9B597B14FD1A3B33A;18.05.2018;10:01:58;96;VDD18;-;Spur3;3;-;-;-;-;-;
77;5F115D25596AA386F05C88D57AD9AB3F;18.05.2018;10:01:59;96;VDD18;-;Spur3;3;-;-;-;-;-;
78;F379250822D86732A743AD5F905EAA34;18.05.2018;10:02:06;97;VDD18;-;Spur3;3;-;-;-;-;-;
79;D17DD1FB89F45D938AE97A870A0E5167;18.05.2018;10:02:17;94;VDD18;-;Spur3;3;-;-;-;-;-;
80;EAC7A6555A67A494A2F67F68ED964EB3;18.05.2018;10:02:23;94;VDD18;-;Spur3;3;-;-;-;-;-;
81;C221F904D5152F832F2D81BD10E44C5D;18.05.2018;10:02:29;98;VDD18;-;Spur3;3;-;-;-;-;-;
82;0EBF9F61AACE5DA6B0051F44634B4C3F;18.05.2018;10:02:33;96;VDD18;-;Spur3;3;-;-;-;-;-;
83;7B6C6D37D96E7765BD53E1FA60C0A2C1;18.05.2018;10:02:36;96;VDD18;-;Spur3;3;-;-;-;-;-;
84;B2A89608B386ED5A4BAA5B7F25163A17;18.05.2018;10:02:36;99;VDD18;-;Spur3;3;-;-;-;-;-;
85;F956BFFB848267C9E0427E5FCE31C750;18.05.2018;10:02:37;97;VDD18;-;Spur3;3;-;-;-;-;-;
86;A154B59EE9D45B72250BA024D7C5D5E2;18.05.2018;10:02:46;94;VDD18;-;Spur3;3;-;-;-;-;-;
87;631375A26B27E1C0F601DFC0512B23DE;18.05.2018;10:02:52;97;VDD18;-;Spur3;3;-;-;-;-;-;
88;FD14A4FA373D7FF33BC15187CADBF045;18.05.2018;10:03:07;93;VDD18;-;Spur3;3;-;-;-;-;-;
89;4F399EC04E44AE1FC4A093C8E27959A8;18.05.2018;10:03:10;87;VDD18;-;Spur3;3;-;-;-;-;-;
90;703E0A55338173F6BF4C865C88CF87FF;18.05.2018;10:03:10;87;VDD18;-;Spur3;3;-;-;-;-;-;
91;251B0F623E4588852177E363FC1B5CB8;18.05.2018;10:03:18;96;VDD18;-;Spur3;3;-;-;-;-;-;
92;E1354FFAC9EC3FD9C3CB3C5BF126A1D3;18.05.2018;10:03:19;93;VDD18;-;Spur3;3;-;-;-;-;-;
93;5D2F42355A4EF187E245C7F1995BF3D8;18.05.2018;10:03:29;97;VDD18;-;Spur3;3;-;-;-;-;-;
94;72F7B7E6DAC2D3794C50369254251E93;18.05.2018;10:03:31;89;VDD18;-;Spur3;3;-;-;-;-;-;
95;47FD9C810CDD63A12F0AAC61875A3B87;18.05.2018;10:03:38;93;VDD18;-;Spur3;3;-;-;-;-;-;
96;01046BFBC8086A4FBE46FE429666CFEB;18.05.2018;10:03:41;94;VDD18;-;Spur3;3;-;-;-;-;-;
97;74E8BD18883FB3BB63105A53AF7838E2;18.05.2018;10:03:47;91;VDD18;-;Spur3;3;-;-;-;-;-;
98;7F0E482D40E33712C3DA052DD9AE93AE;18.05.2018;10:03:49;92;VDD18;-;Spur3;3;-;-;-;-;-;
99;CD2C4755D7A784D34CCD12D1C37A65A1;18.05.2018;10:03:56;91;VDD18;-;Spur3;3;-;-;-;-;-;
100;C489309D5C751210FFC8CEE67DD88F9C;18.05.2018;10:04:00;95;VDD18;-;Spur3;3;-;-;-;-;-;
101;EF9C6C0C455EE34AC068627E0DE7B18C;18.05.2018;10:04:08;95;VDD18;-;Spur3;3;-;-;-;-;-;
102;B40E055B63680167D78DA9457934C580;18.05.2018;10:04:10;93;VDD18;-;Spur3;3;-;-;-;-;-;
103;B86B7C2A1CAB999086AD9E78C8FA89CB;18.05.2018;10:04:14;97;VDD18;-;Spur3;3;-;-;-;-;-;
104;993C257C848E5A06527F4B444270B3E2;18.05.2018;10:04:19;93;VDD18;-;Spur3;3;-;-;-;-;-;
105;37527406176C07B84C0BF488446DA83F;18.05.2018;10:04:22;92;VDD18;-;Spur3;3;-;-;-;-;-;
106;75A3CB3988D34CDA94817F8ABA6A46C1;18.05.2018;10:04:24;92;VDD18;-;Spur3;3;-;-;-;-;-;
107;7A618A34A8F2BA907EB29BE79AD895DB;18.05.2018;10:04:32;91;VDD18;-;Spur3;3;-;-;-;-;-;
108;120F4B52D6DC2310564C84BC9B8E3FED;18.05.2018;10:04:43;92;VDD18;-;Spur3;3;-;-;-;-;-;
109;9CF10F9CE442914B044799EEB8E436D2;18.05.2018;10:05:02;83;VDD18;-;Spur3;3;-;-;-;-;-;
110;1EB78C528A61F6B7CAF0CD2EBAD047C9;18.05.2018;10:05:07;93;VDD18;-;Spur3;3;-;-;-;-;-;
111;1DED443DC1B0393BF42EC31013A2A000;18.05.2018;10:05:17;97;VDD18;-;Spur3;3;-;-;-;-;-;
112;F37BB4D95AF22514652C130270E3BC21;18.05.2018;10:05:25;95;VDD18;-;Spur3;3;-;-;-;-;-;
113;F4A9D9A17596E1659C6EFD847DE1B4F0;18.05.2018;10:05:28;97;VDD18;-;Spur3;3;-;-;-;-;-;
114;B65760334B836E3878DDE710857E63AB;18.05.2018;10:05:42;94;VDD18;-;Spur3;3;-;-;-;-;-;
115;5A9789D4D462257A17F096239924951D;18.05.2018;10:05:47;95;VDD18;-;Spur3;3;-;-;-;-;-;
116;B9EFA3674D6C1AEC3F0493AAF0DC4CB9;18.05.2018;10:05:50;96;VDD18;-;Spur3;3;-;-;-;-;-;
117;EEA6E88BF7F64BA70A7BA439EF5B6F36;18.05.2018;10:05:53;97;VDD18;-;Spur3;3;-;-;-;-;-;
118;50C811DA96D96DE78CA5AF8DB3A0A2D6;18.05.2018;10:05:59;95;VDD18;-;Spur3;3;-;-;-;-;-;
119;8CA28D0FD2EF59AE28B4E59DF0A7E1D1;18.05.2018;10:06:00;95;VDD18;-;Spur3;3;-;-;-;-;-;
120;40A13EC53857B323AAB13A1B1903CD4B;18.05.2018;10:06:04;91;VDD18;-;Spur3;3;-;-;-;-;-;
121;FC7BBADD36BB307BFDFBB600C8DFDEF3;18.05.2018;10:06:09;94;VDD18;-;Spur3;3;-;-;-;-;-;
122;A537ADC3D777F2671AECCA85836576DC;18.05.2018;10:06:23;95;VDD18;-;Spur3;3;-;-;-;-;-;
123;D7A4D09A192F4084DDBD48AFB2763BF4;18.05.2018;10:06:28;95;VDD18;-;Spur3;3;-;-;-;-;-;
124;D3EF9A2C9C2647D7309BC13BDD112573;18.05.2018;10:06:34;95;VDD18;-;Spur3;3;-;-;-;-;-;
125;0936D8C7842BA6743BBDE94A5DB67BBA;18.05.2018;10:06:37;88;VDD18;-;Spur3;3;-;-;-;-;-;
126;CFAB69D31BB8B8ECCDC7EE4DFB092D24;18.05.2018;10:06:40;67;VDD18;-;Spur3;3;-;-;-;-;-;
127;648145D7FA1EA901154E4BBF8E7203DE;18.05.2018;10:06:43;95;VDD18;-;Spur3;3;-;-;-;-;-;
128;D617AA2A81F5681CD520112266FBD3ED;18.05.2018;10:06:44;95;VDD18;-;Spur3;3;-;-;-;-;-;
129;68FDBD3EF759BEC98CD271BACDDD050F;18.05.2018;10:06:44;89;VDD18;-;Spur3;3;-;-;-;-;-;
130;E959A3B99005D5EA59DAF3AEF3D31D05;18.05.2018;10:07:00;95;VDD18;-;Spur3;3;-;-;-;-;-;
131;B294BF7834543587F93CE56E549CB43F;18.05.2018;10:07:07;94;VDD18;-;Spur3;3;-;-;-;-;-;
132;FCF1DA6BFE809E73031989D68B4A5C0A;18.05.2018;10:07:11;98;VDD18;-;Spur3;3;-;-;-;-;-;
133;42F3C557F9B55F85A894CB6AAC2F5680;18.05.2018;10:07:14;96;VDD18;-;Spur3;3;-;-;-;-;-;
134;C8392E39CDAEE1F2FE92E2BF365B7E0C;18.05.2018;10:07:21;96;VDD18;-;Spur3;3;-;-;-;-;-;
135;B1EA1BB7FB20B66A8FCC843C8CE8A3AC;18.05.2018;10:07:34;95;VDD18;-;Spur3;3;-;-;-;-;-;
136;C367392606DC23DC8DABF4161718C9F3;18.05.2018;10:07:45;89;VDD18;-;Spur3;3;-;-;-;-;-;
137;BD69A160AC71668CF54C9688EE21AF70;18.05.2018;10:07:47;91;VDD18;-;Spur3;3;-;-;-;-;-;
138;5321F8FE7F3816B203737278114CE609;18.05.2018;10:07:50;96;VDD18;-;Spur3;3;-;-;-;-;-;
139;8590643027BE6004787F4528A071DD87;18.05.2018;10:07:52;95;VDD18;-;Spur3;3;-;-;-;-;-;
140;75A05CDC0FF9F7A688B93F2C62A9E821;18.05.2018;10:07:54;96;VDD18;-;Spur3;3;-;-;-;-;-;
141;DE457A2B111D2F9D6996B482EA1C5A73;18.05.2018;10:07:57;95;VDD18;-;Spur3;3;-;-;-;-;-;
142;6B589D4E7CE283F9D9C74B68AF122609;18.05.2018;10:08:02;96;VDD18;-;Spur3;3;-;-;-;-;-;
143;C97432CBA1B682061B9D1237DD7A5047;18.05.2018;10:08:18;98;VDD18;-;Spur3;3;-;-;-;-;-;
144;345DD77E58B7D62D96D4B49EB2AD2465;18.05.2018;10:08:25;93;VDD18;-;Spur3;3;-;-;-;-;-;
145;1289F032DFAC0421B796854D62753FF3;18.05.2018;10:08:29;96;VDD18;-;Spur3;3;-;-;-;-;-;
146;ABE33BB33E86209F81601A9C4C9508FA;18.05.2018;10:08:43;96;VDD18;-;Spur3;3;-;-;-;-;-;
147;F8B2AEBC81060723971EA6621AF98808;18.05.2018;10:08:48;96;VDD18;-;Spur3;3;-;-;-;-;-;
148;10B0264AEF685088AB59B70915EB1FCB;18.05.2018;10:08:57;93;VDD18;-;Spur3;3;-;-;-;-;-;
149;BD9A47E0ABF7D791D799C63BB8D0E37D;18.05.2018;10:09:01;94;VDD18;-;Spur3;3;-;-;-;-;-;
150;B15826D010D41FC9BFA00CFEC1D810F0;18.05.2018;10:09:05;94;VDD18;-;Spur3;3;-;-;-;-;-;
151;C3011AEB1157A39352CE12082C32ACF0;18.05.2018;10:09:13;95;VDD18;-;Spur3;3;-;-;-;-;-;
152;85D67752EA9A8651240D5F4C9FF596DE;18.05.2018;10:09:19;95;VDD18;-;Spur3;3;-;-;-;-;-;
153;E930995B329C58BC52844A8FBBCEF3D3;18.05.2018;10:09:27;90;VDD18;-;Spur3;3;-;-;-;-;-;
154;78247CA289B9E527E378ECBBA4A904E8;18.05.2018;10:09:29;95;VDD18;-;Spur3;3;-;-;-;-;-;
155;0FF2C066ED8D29299B5C45135F6D04E3;18.05.2018;10:09:33;92;VDD18;-;Spur3;3;-;-;-;-;-;
156;2B001274AC2187CAE625CA08498997A2;18.05.2018;10:09:37;86;VDD18;-;Spur3;3;-;-;-;-;-;
157;9B416FF46B373F8ADB7FC2AFEEE74781;18.05.2018;10:09:42;97;VDD18;-;Spur3;3;-;-;-;-;-;
158;BDADA2C59223FF0435C984D7DE249029;18.05.2018;10:09:48;97;VDD18;-;Spur3;3;-;-;-;-;-;
159;C30C5308BE8D58D64557574729CDD1DA;18.05.2018;10:09:51;92;VDD18;-;Spur3;3;-;-;-;-;-;
160;CD6017F8A252A9315C94D1B97E0C1619;18.05.2018;10:09:59;96;VDD18;-;Spur3;3;-;-;-;-;-;
161;24C9542E4C6E7258CC73F913CC163886;18.05.2018;10:10:00;94;VDD18;-;Spur3;3;-;-;-;-;-;
162;75CC502DB1FBC7F7F899FEF4D4B4A64D;18.05.2018;10:10:17;97;VDD18;-;Spur3;3;-;-;-;-;-;
163;D67CB55F27006FADBADB358D140777AF;18.05.2018;10:10:20;84;VDD18;-;Spur3;3;-;-;-;-;-;
164;C2BDC390C0CB5A31EA3684E72DE40EA8;18.05.2018;10:10:22;96;VDD18;-;Spur3;3;-;-;-;-;-;
165;8F3ECACAF58C6A2D92273943674B9E07;18.05.2018;10:10:25;98;VDD18;-;Spur3;3;-;-;-;-;-;
166;0EE608E1A22906C2DA3C94F7AA475C57;18.05.2018;10:10:28;93;VDD18;-;Spur3;3;-;-;-;-;-;
167;326E0BC1B4445A46F6AB2DB81D54AA29;18.05.2018;10:10:36;88;VDD18;-;Spur3;3;-;-;-;-;-;
168;EAAE4C5D19762885068F829EAC4B60CA;18.05.2018;10:10:38;97;VDD18;-;Spur3;3;-;-;-;-;-;
169;3E1016D0C246A304568B48EE23A677DE;18.05.2018;10:10:45;96;VDD18;-;Spur3;3;-;-;-;-;-;
170;0A629A94723AEF3908F6A63591045607;18.05.2018;10:10:47;92;VDD18;-;Spur3;3;-;-;-;-;-;
171;4E1C4A21DE67CAF8CFF418C20C08BF61;18.05.2018;10:10:51;95;VDD18;-;Spur3;3;-;-;-;-;-;
172;6F8F2EAAF827C0EE2771BC9C8631762A;18.05.2018;10:11:07;96;VDD18;-;Spur3;3;-;-;-;-;-;
173;181CDA9FE06753999AA658C3157448DF;18.05.2018;10:11:27;94;VDD18;-;Spur3;3;-;-;-;-;-;
174;2C4F45D2D781A730B4B59D6A04126223;18.05.2018;10:11:40;95;VDD18;-;Spur3;3;-;-;-;-;-;
175;9FA984DBE39746C84984C415DEAA19AD;18.05.2018;10:11:42;99;VDD18;-;Spur3;3;-;-;-;-;-;
176;C6266D7ABE44E55F657917BDACCD08FD;18.05.2018;10:11:47;81;VDD18;-;Spur3;3;-;-;-;-;-;
177;9E9312CA12C8477D71E42E71831C704F;18.05.2018;10:11:50;96;VDD18;-;Spur3;3;-;-;-;-;-;
178;9AF927E3F9655ECE181DD68F669716F7;18.05.2018;10:11:57;96;VDD18;-;Spur3;3;-;-;-;-;-;
179;6F18F4F6F247EFC9E7A6F76BD286A84B;18.05.2018;10:12:00;97;VDD18;-;Spur3;3;-;-;-;-;-;
180;68B1DEE2A03072F75EDA730F88C11B4E;18.05.2018;10:12:18;96;VDD18;-;Spur3;3;-;-;-;-;-;
181;5AEA7D232D646F011E9D0CE5571B5AB1;18.05.2018;10:12:21;97;VDD18;-;Spur3;3;-;-;-;-;-;
182;7D18B5D4AE1C7EBB53A2B4A78C8BC384;18.05.2018;10:12:47;94;VDD18;-;Spur3;3;-;-;-;-;-;
183;D40312390F5CF27EBC600A14E9D94B21;18.05.2018;10:12:49;92;VDD18;-;Spur3;3;-;-;-;-;-;
184;D8E97A37E1DF20838DA0ED1E66B63645;18.05.2018;10:12:52;95;VDD18;-;Spur3;3;-;-;-;-;-;
185;539C33CA0D8CF4AA7ACBA87AFFFBA561;18.05.2018;10:12:55;97;VDD18;-;Spur3;3;-;-;-;-;-;
186;FE309831D0DE78835D10F8A19CA92551;18.05.2018;10:13:13;95;VDD18;-;Spur3;3;-;-;-;-;-;
187;2EB32B3BCADC862D210177A6AA3C75CB;18.05.2018;10:13:23;95;VDD18;-;Spur3;3;-;-;-;-;-;
188;0FB82D74A4F65C671D712601FC668F2E;18.05.2018;10:13:26;79;VDD18;-;Spur3;3;-;-;-;-;-;
189;FAA59750D1CE64473E548689BF3770B5;18.05.2018;10:13:31;94;VDD18;-;Spur3;3;-;-;-;-;-;
190;D0E0DBA2F425069C9DD6BE175FF6CA9E;18.05.2018;10:13:37;95;VDD18;-;Spur3;3;-;-;-;-;-;
191;83284FBAE923DECA7F7A19B7EA530184;18.05.2018;10:13:51;93;VDD18;-;Spur3;3;-;-;-;-;-;
192;3A871E43A3E494501AD981E92436DD66;18.05.2018;10:13:55;98;VDD18;-;Spur3;3;-;-;-;-;-;
193;D6A3AA70C93069FF415529A0A9C20779;18.05.2018;10:13:57;93;VDD18;-;Spur3;3;-;-;-;-;-;
194;0F30160D9BE03D95DF37C13183CFB6A5;18.05.2018;10:14:01;88;VDD18;-;Spur3;3;-;-;-;-;-;
195;A1CF1A0B07353C9AB82A67E69D0CF15E;18.05.2018;10:14:04;95;VDD18;-;Spur3;3;-;-;-;-;-;
196;8F4857CEED08A2EF6E0750D2EF21254D;18.05.2018;10:14:08;95;VDD18;-;Spur3;3;-;-;-;-;-;
197;ADE36A392D944D514FE96F3F922F01D4;18.05.2018;10:14:12;95;VDD18;-;Spur3;3;-;-;-;-;-;
198;6FB326E9CF566EFE4ADE4028F600CF2E;18.05.2018;10:14:17;95;VDD18;-;Spur3;3;-;-;-;-;-;
199;77FF157B83350BA4640A042CEB607FF8;18.05.2018;10:14:30;95;VDD18;-;Spur3;3;-;-;-;-;-;
200;A43EF66CEAC745B8742AF8BDCF489082;18.05.2018;10:14:34;95;VDD18;-;Spur3;3;-;-;-;-;-;
201;889B3213A0E87BCCB3D19C0246F0E84C;18.05.2018;10:14:37;97;VDD18;-;Spur3;3;-;-;-;-;-;
202;91AB0C3F4135C552F67F6A3EA632085B;18.05.2018;10:14:44;98;VDD18;-;Spur3;3;-;-;-;-;-;
203;C950895E73F5B6EA869AD5B1305FE0D1;18.05.2018;10:14:49;96;VDD18;-;Spur3;3;-;-;-;-;-;
204;8C0D34321114F7BF96F011C6C14FF9DD;18.05.2018;10:14:53;95;VDD18;-;Spur3;3;-;-;-;-;-;
205;363BE08322CA36EA301EC9630A9481F0;18.05.2018;10:14:57;97;VDD18;-;Spur3;3;-;-;-;-;-;
206;8CBFB8900F6447B92A3E03ACD6815C52;18.05.2018;10:15:03;95;VDD18;-;Spur3;3;-;-;-;-;-;
207;1C848232AAC07775264E88E1D036991A;18.05.2018;10:15:06;95;VDD18;-;Spur3;3;-;-;-;-;-;
208;11F211D4C4C3BD11C36A7F4796D7FB9B;18.05.2018;10:15:19;94;VDD18;-;Spur3;3;-;-;-;-;-;
209;3012AD876129B6607371AF296E892C28;18.05.2018;10:15:21;96;VDD18;-;Spur3;3;-;-;-;-;-;
210;B02C3115C8149CA312B00811D6DD8CDE;18.05.2018;10:15:22;98;VDD18;-;Spur3;3;-;-;-;-;-;
211;7A62DD843280CC8F0DD7EEF989F24317;18.05.2018;10:15:33;96;VDD18;-;Spur3;3;-;-;-;-;-;
212;743E34DD0C81DA242DD40BE69F62D8E5;18.05.2018;10:15:36;95;VDD18;-;Spur3;3;-;-;-;-;-;
